"Plot","Site","Creek","Year","Month","Site","tmin","date.tmin","tmax","date.tmax","ppt","date.ppt","Prev12"
"2664",42,1,"Cebolla",1998,8,"Cebolla Mid",6.51999998092651,"PRISM_tmin_stable_4kmM2_199808_bil",25.9500007629395,"PRISM_tmax_stable_4kmM2_199808_bil",30.2800006866455,"PRISM_ppt_stable_4kmM3_199808_bil",1999
"3037",52,1,"Cebolla",1998,8,"Cebolla Mid",6.51999998092651,"PRISM_tmin_stable_4kmM2_199808_bil",25.9500007629395,"PRISM_tmax_stable_4kmM2_199808_bil",30.2800006866455,"PRISM_ppt_stable_4kmM3_199808_bil",1999
"1302",16,2,"Cebolla",1998,8,"Cebolla North",6.51999998092651,"PRISM_tmin_stable_4kmM2_199808_bil",25.9500007629395,"PRISM_tmax_stable_4kmM2_199808_bil",30.2800006866455,"PRISM_ppt_stable_4kmM3_199808_bil",1999
"3517",58,2,"Cebolla",1998,8,"Cebolla North",6.51999998092651,"PRISM_tmin_stable_4kmM2_199808_bil",25.9500007629395,"PRISM_tmax_stable_4kmM2_199808_bil",30.2800006866455,"PRISM_ppt_stable_4kmM3_199808_bil",1999
"4140",89,2,"Cebolla",1998,8,"Cebolla North",6.51999998092651,"PRISM_tmin_stable_4kmM2_199808_bil",25.9500007629395,"PRISM_tmax_stable_4kmM2_199808_bil",30.2800006866455,"PRISM_ppt_stable_4kmM3_199808_bil",1999
"4502",90,2,"Cebolla",1998,8,"Cebolla North",6.51999998092651,"PRISM_tmin_stable_4kmM2_199808_bil",25.9500007629395,"PRISM_tmax_stable_4kmM2_199808_bil",30.2800006866455,"PRISM_ppt_stable_4kmM3_199808_bil",1999
"5112",96,2,"Cebolla",1998,8,"Cebolla North",6.51999998092651,"PRISM_tmin_stable_4kmM2_199808_bil",25.9500007629395,"PRISM_tmax_stable_4kmM2_199808_bil",30.2800006866455,"PRISM_ppt_stable_4kmM3_199808_bil",1999
"5596",98,2,"Cebolla",1998,8,"Cebolla North",6.51999998092651,"PRISM_tmin_stable_4kmM2_199808_bil",25.9500007629395,"PRISM_tmax_stable_4kmM2_199808_bil",30.2800006866455,"PRISM_ppt_stable_4kmM3_199808_bil",1999
"11216",606,5,"SouthBeaver",1998,8,"Site 5",6.1100001335144,"PRISM_tmin_stable_4kmM2_199808_bil",25.8999996185303,"PRISM_tmax_stable_4kmM2_199808_bil",32.0800018310547,"PRISM_ppt_stable_4kmM3_199808_bil",1999
"11459",607,5,"SouthBeaver",1998,8,"Site 5",5.78000020980835,"PRISM_tmin_stable_4kmM2_199808_bil",25.2900009155273,"PRISM_tmax_stable_4kmM2_199808_bil",33.3300018310547,"PRISM_ppt_stable_4kmM3_199808_bil",1999
"12191",608,5,"SouthBeaver",1998,8,"Site 5",5.78000020980835,"PRISM_tmin_stable_4kmM2_199808_bil",25.2900009155273,"PRISM_tmax_stable_4kmM2_199808_bil",33.3300018310547,"PRISM_ppt_stable_4kmM3_199808_bil",1999
"12312",609,5,"SouthBeaver",1998,8,"Site 5",5.78000020980835,"PRISM_tmin_stable_4kmM2_199808_bil",25.2900009155273,"PRISM_tmax_stable_4kmM2_199808_bil",33.3300018310547,"PRISM_ppt_stable_4kmM3_199808_bil",1999
"12919",610,5,"SouthBeaver",1998,8,"Site 5",5.78000020980835,"PRISM_tmin_stable_4kmM2_199808_bil",25.2900009155273,"PRISM_tmax_stable_4kmM2_199808_bil",33.3300018310547,"PRISM_ppt_stable_4kmM3_199808_bil",1999
"671",8,15,"SouthBeaver",1998,8,"Site 15",6.76999998092651,"PRISM_tmin_stable_4kmM2_199808_bil",24.4699993133545,"PRISM_tmax_stable_4kmM2_199808_bil",38.4900016784668,"PRISM_ppt_stable_4kmM3_199808_bil",1999
"9594",578,15,"SouthBeaver",1998,8,"Site 15",6.76999998092651,"PRISM_tmin_stable_4kmM2_199808_bil",24.4699993133545,"PRISM_tmax_stable_4kmM2_199808_bil",38.4900016784668,"PRISM_ppt_stable_4kmM3_199808_bil",1999
"10207",581,15,"SouthBeaver",1998,8,"Site 15",6.76999998092651,"PRISM_tmin_stable_4kmM2_199808_bil",24.4699993133545,"PRISM_tmax_stable_4kmM2_199808_bil",38.4900016784668,"PRISM_ppt_stable_4kmM3_199808_bil",1999
"14377",799,15,"SouthBeaver",1998,8,"Site 15",6.76999998092651,"PRISM_tmin_stable_4kmM2_199808_bil",24.4699993133545,"PRISM_tmax_stable_4kmM2_199808_bil",38.4900016784668,"PRISM_ppt_stable_4kmM3_199808_bil",1999
"6637",300,19,"SouthBeaver",1998,8,"Site 19",5.69999980926514,"PRISM_tmin_stable_4kmM2_199808_bil",24.9899997711182,"PRISM_tmax_stable_4kmM2_199808_bil",35.0499992370605,"PRISM_ppt_stable_4kmM3_199808_bil",1999
"7837",512,19,"SouthBeaver",1998,8,"Site 19",5.69999980926514,"PRISM_tmin_stable_4kmM2_199808_bil",24.9899997711182,"PRISM_tmax_stable_4kmM2_199808_bil",35.0499992370605,"PRISM_ppt_stable_4kmM3_199808_bil",1999
"8307",513,19,"SouthBeaver",1998,8,"Site 19",5.69999980926514,"PRISM_tmin_stable_4kmM2_199808_bil",24.9899997711182,"PRISM_tmax_stable_4kmM2_199808_bil",35.0499992370605,"PRISM_ppt_stable_4kmM3_199808_bil",1999
"8589",514,19,"SouthBeaver",1998,8,"Site 19",5.69999980926514,"PRISM_tmin_stable_4kmM2_199808_bil",24.9899997711182,"PRISM_tmax_stable_4kmM2_199808_bil",35.0499992370605,"PRISM_ppt_stable_4kmM3_199808_bil",1999
"8955",515,19,"SouthBeaver",1998,8,"Site 19",5.69999980926514,"PRISM_tmin_stable_4kmM2_199808_bil",24.9899997711182,"PRISM_tmax_stable_4kmM2_199808_bil",35.0499992370605,"PRISM_ppt_stable_4kmM3_199808_bil",1999
"6244",238,26,"SouthBeaver",1998,8,"Site 26",5.69999980926514,"PRISM_tmin_stable_4kmM2_199808_bil",24.9899997711182,"PRISM_tmax_stable_4kmM2_199808_bil",35.0499992370605,"PRISM_ppt_stable_4kmM3_199808_bil",1999
"7309",480,26,"SouthBeaver",1998,8,"Site 26",5.69999980926514,"PRISM_tmin_stable_4kmM2_199808_bil",24.9899997711182,"PRISM_tmax_stable_4kmM2_199808_bil",35.0499992370605,"PRISM_ppt_stable_4kmM3_199808_bil",1999
"10756",598,26,"SouthBeaver",1998,8,"Site 26",5.69999980926514,"PRISM_tmin_stable_4kmM2_199808_bil",24.9899997711182,"PRISM_tmax_stable_4kmM2_199808_bil",35.0499992370605,"PRISM_ppt_stable_4kmM3_199808_bil",1999
"13603",611,26,"SouthBeaver",1998,8,"Site 26",5.69999980926514,"PRISM_tmin_stable_4kmM2_199808_bil",24.9899997711182,"PRISM_tmax_stable_4kmM2_199808_bil",35.0499992370605,"PRISM_ppt_stable_4kmM3_199808_bil",1999
"14088",614,26,"SouthBeaver",1998,8,"Site 26",5.69999980926514,"PRISM_tmin_stable_4kmM2_199808_bil",24.9899997711182,"PRISM_tmax_stable_4kmM2_199808_bil",35.0499992370605,"PRISM_ppt_stable_4kmM3_199808_bil",1999
"251",1,1,"Cebolla",1998,9,"Cebolla Mid",4.82999992370605,"PRISM_tmin_stable_4kmM2_199809_bil",24.1299991607666,"PRISM_tmax_stable_4kmM2_199809_bil",28.0200004577637,"PRISM_ppt_stable_4kmM3_199809_bil",1999
"1718",22,1,"Cebolla",1998,9,"Cebolla Mid",4.82999992370605,"PRISM_tmin_stable_4kmM2_199809_bil",24.1299991607666,"PRISM_tmax_stable_4kmM2_199809_bil",28.0200004577637,"PRISM_ppt_stable_4kmM3_199809_bil",1999
"1990",32,1,"Cebolla",1998,9,"Cebolla Mid",4.82999992370605,"PRISM_tmin_stable_4kmM2_199809_bil",24.1299991607666,"PRISM_tmax_stable_4kmM2_199809_bil",28.0200004577637,"PRISM_ppt_stable_4kmM3_199809_bil",1999
"2694",42,1,"Cebolla",1998,9,"Cebolla Mid",4.82999992370605,"PRISM_tmin_stable_4kmM2_199809_bil",24.1299991607666,"PRISM_tmax_stable_4kmM2_199809_bil",28.0200004577637,"PRISM_ppt_stable_4kmM3_199809_bil",1999
"3067",52,1,"Cebolla",1998,9,"Cebolla Mid",4.82999992370605,"PRISM_tmin_stable_4kmM2_199809_bil",24.1299991607666,"PRISM_tmax_stable_4kmM2_199809_bil",28.0200004577637,"PRISM_ppt_stable_4kmM3_199809_bil",1999
"1332",16,2,"Cebolla",1998,9,"Cebolla North",4.82999992370605,"PRISM_tmin_stable_4kmM2_199809_bil",24.1299991607666,"PRISM_tmax_stable_4kmM2_199809_bil",28.0200004577637,"PRISM_ppt_stable_4kmM3_199809_bil",1999
"3547",58,2,"Cebolla",1998,9,"Cebolla North",4.82999992370605,"PRISM_tmin_stable_4kmM2_199809_bil",24.1299991607666,"PRISM_tmax_stable_4kmM2_199809_bil",28.0200004577637,"PRISM_ppt_stable_4kmM3_199809_bil",1999
"4170",89,2,"Cebolla",1998,9,"Cebolla North",4.82999992370605,"PRISM_tmin_stable_4kmM2_199809_bil",24.1299991607666,"PRISM_tmax_stable_4kmM2_199809_bil",28.0200004577637,"PRISM_ppt_stable_4kmM3_199809_bil",1999
"4532",90,2,"Cebolla",1998,9,"Cebolla North",4.82999992370605,"PRISM_tmin_stable_4kmM2_199809_bil",24.1299991607666,"PRISM_tmax_stable_4kmM2_199809_bil",28.0200004577637,"PRISM_ppt_stable_4kmM3_199809_bil",1999
"5142",96,2,"Cebolla",1998,9,"Cebolla North",4.82999992370605,"PRISM_tmin_stable_4kmM2_199809_bil",24.1299991607666,"PRISM_tmax_stable_4kmM2_199809_bil",28.0200004577637,"PRISM_ppt_stable_4kmM3_199809_bil",1999
"5626",98,2,"Cebolla",1998,9,"Cebolla North",4.82999992370605,"PRISM_tmin_stable_4kmM2_199809_bil",24.1299991607666,"PRISM_tmax_stable_4kmM2_199809_bil",28.0200004577637,"PRISM_ppt_stable_4kmM3_199809_bil",1999
"11233",606,5,"SouthBeaver",1998,9,"Site 5",3.04999995231628,"PRISM_tmin_stable_4kmM2_199809_bil",24.2399997711182,"PRISM_tmax_stable_4kmM2_199809_bil",17.7999992370605,"PRISM_ppt_stable_4kmM3_199809_bil",1999
"11489",607,5,"SouthBeaver",1998,9,"Site 5",2.80999994277954,"PRISM_tmin_stable_4kmM2_199809_bil",23.6299991607666,"PRISM_tmax_stable_4kmM2_199809_bil",16.9300003051758,"PRISM_ppt_stable_4kmM3_199809_bil",1999
"12100",608,5,"SouthBeaver",1998,9,"Site 5",2.80999994277954,"PRISM_tmin_stable_4kmM2_199809_bil",23.6299991607666,"PRISM_tmax_stable_4kmM2_199809_bil",16.9300003051758,"PRISM_ppt_stable_4kmM3_199809_bil",1999
"12342",609,5,"SouthBeaver",1998,9,"Site 5",2.80999994277954,"PRISM_tmin_stable_4kmM2_199809_bil",23.6299991607666,"PRISM_tmax_stable_4kmM2_199809_bil",16.9300003051758,"PRISM_ppt_stable_4kmM3_199809_bil",1999
"12949",610,5,"SouthBeaver",1998,9,"Site 5",2.80999994277954,"PRISM_tmin_stable_4kmM2_199809_bil",23.6299991607666,"PRISM_tmax_stable_4kmM2_199809_bil",16.9300003051758,"PRISM_ppt_stable_4kmM3_199809_bil",1999
"701",8,15,"SouthBeaver",1998,9,"Site 15",4.84000015258789,"PRISM_tmin_stable_4kmM2_199809_bil",22.7800006866455,"PRISM_tmax_stable_4kmM2_199809_bil",26.2000007629395,"PRISM_ppt_stable_4kmM3_199809_bil",1999
"9624",578,15,"SouthBeaver",1998,9,"Site 15",4.84000015258789,"PRISM_tmin_stable_4kmM2_199809_bil",22.7800006866455,"PRISM_tmax_stable_4kmM2_199809_bil",26.2000007629395,"PRISM_ppt_stable_4kmM3_199809_bil",1999
"10237",581,15,"SouthBeaver",1998,9,"Site 15",4.84000015258789,"PRISM_tmin_stable_4kmM2_199809_bil",22.7800006866455,"PRISM_tmax_stable_4kmM2_199809_bil",26.2000007629395,"PRISM_ppt_stable_4kmM3_199809_bil",1999
"14285",799,15,"SouthBeaver",1998,9,"Site 15",4.84000015258789,"PRISM_tmin_stable_4kmM2_199809_bil",22.7800006866455,"PRISM_tmax_stable_4kmM2_199809_bil",26.2000007629395,"PRISM_ppt_stable_4kmM3_199809_bil",1999
"6667",300,19,"SouthBeaver",1998,9,"Site 19",3.22000002861023,"PRISM_tmin_stable_4kmM2_199809_bil",23.3500003814697,"PRISM_tmax_stable_4kmM2_199809_bil",22.1499996185303,"PRISM_ppt_stable_4kmM3_199809_bil",1999
"7769",512,19,"SouthBeaver",1998,9,"Site 19",3.22000002861023,"PRISM_tmin_stable_4kmM2_199809_bil",23.3500003814697,"PRISM_tmax_stable_4kmM2_199809_bil",22.1499996185303,"PRISM_ppt_stable_4kmM3_199809_bil",1999
"8255",513,19,"SouthBeaver",1998,9,"Site 19",3.22000002861023,"PRISM_tmin_stable_4kmM2_199809_bil",23.3500003814697,"PRISM_tmax_stable_4kmM2_199809_bil",22.1499996185303,"PRISM_ppt_stable_4kmM3_199809_bil",1999
"8619",514,19,"SouthBeaver",1998,9,"Site 19",3.22000002861023,"PRISM_tmin_stable_4kmM2_199809_bil",23.3500003814697,"PRISM_tmax_stable_4kmM2_199809_bil",22.1499996185303,"PRISM_ppt_stable_4kmM3_199809_bil",1999
"8985",515,19,"SouthBeaver",1998,9,"Site 19",3.22000002861023,"PRISM_tmin_stable_4kmM2_199809_bil",23.3500003814697,"PRISM_tmax_stable_4kmM2_199809_bil",22.1499996185303,"PRISM_ppt_stable_4kmM3_199809_bil",1999
"6274",238,26,"SouthBeaver",1998,9,"Site 26",3.22000002861023,"PRISM_tmin_stable_4kmM2_199809_bil",23.3500003814697,"PRISM_tmax_stable_4kmM2_199809_bil",22.1499996185303,"PRISM_ppt_stable_4kmM3_199809_bil",1999
"7326",480,26,"SouthBeaver",1998,9,"Site 26",3.22000002861023,"PRISM_tmin_stable_4kmM2_199809_bil",23.3500003814697,"PRISM_tmax_stable_4kmM2_199809_bil",22.1499996185303,"PRISM_ppt_stable_4kmM3_199809_bil",1999
"10760",598,26,"SouthBeaver",1998,9,"Site 26",3.22000002861023,"PRISM_tmin_stable_4kmM2_199809_bil",23.3500003814697,"PRISM_tmax_stable_4kmM2_199809_bil",22.1499996185303,"PRISM_ppt_stable_4kmM3_199809_bil",1999
"13512",611,26,"SouthBeaver",1998,9,"Site 26",3.22000002861023,"PRISM_tmin_stable_4kmM2_199809_bil",23.3500003814697,"PRISM_tmax_stable_4kmM2_199809_bil",22.1499996185303,"PRISM_ppt_stable_4kmM3_199809_bil",1999
"13997",614,26,"SouthBeaver",1998,9,"Site 26",3.22000002861023,"PRISM_tmin_stable_4kmM2_199809_bil",23.3500003814697,"PRISM_tmax_stable_4kmM2_199809_bil",22.1499996185303,"PRISM_ppt_stable_4kmM3_199809_bil",1999
"439",1,1,"Cebolla",1998,10,"Cebolla Mid",-1.79999995231628,"PRISM_tmin_stable_4kmM2_199810_bil",13.8500003814697,"PRISM_tmax_stable_4kmM2_199810_bil",58.4799995422363,"PRISM_ppt_stable_4kmM3_199810_bil",1999
"1960",22,1,"Cebolla",1998,10,"Cebolla Mid",-1.79999995231628,"PRISM_tmin_stable_4kmM2_199810_bil",13.8500003814697,"PRISM_tmax_stable_4kmM2_199810_bil",58.4799995422363,"PRISM_ppt_stable_4kmM3_199810_bil",1999
"2355",32,1,"Cebolla",1998,10,"Cebolla Mid",-1.79999995231628,"PRISM_tmin_stable_4kmM2_199810_bil",13.8500003814697,"PRISM_tmax_stable_4kmM2_199810_bil",58.4799995422363,"PRISM_ppt_stable_4kmM3_199810_bil",1999
"2924",42,1,"Cebolla",1998,10,"Cebolla Mid",-1.79999995231628,"PRISM_tmin_stable_4kmM2_199810_bil",13.8500003814697,"PRISM_tmax_stable_4kmM2_199810_bil",58.4799995422363,"PRISM_ppt_stable_4kmM3_199810_bil",1999
"3389",52,1,"Cebolla",1998,10,"Cebolla Mid",-1.79999995231628,"PRISM_tmin_stable_4kmM2_199810_bil",13.8500003814697,"PRISM_tmax_stable_4kmM2_199810_bil",58.4799995422363,"PRISM_ppt_stable_4kmM3_199810_bil",1999
"1397",16,2,"Cebolla",1998,10,"Cebolla North",-1.79999995231628,"PRISM_tmin_stable_4kmM2_199810_bil",13.8500003814697,"PRISM_tmax_stable_4kmM2_199810_bil",58.4799995422363,"PRISM_ppt_stable_4kmM3_199810_bil",1999
"3735",58,2,"Cebolla",1998,10,"Cebolla North",-1.79999995231628,"PRISM_tmin_stable_4kmM2_199810_bil",13.8500003814697,"PRISM_tmax_stable_4kmM2_199810_bil",58.4799995422363,"PRISM_ppt_stable_4kmM3_199810_bil",1999
"4399",89,2,"Cebolla",1998,10,"Cebolla North",-1.79999995231628,"PRISM_tmin_stable_4kmM2_199810_bil",13.8500003814697,"PRISM_tmax_stable_4kmM2_199810_bil",58.4799995422363,"PRISM_ppt_stable_4kmM3_199810_bil",1999
"4899",90,2,"Cebolla",1998,10,"Cebolla North",-1.79999995231628,"PRISM_tmin_stable_4kmM2_199810_bil",13.8500003814697,"PRISM_tmax_stable_4kmM2_199810_bil",58.4799995422363,"PRISM_ppt_stable_4kmM3_199810_bil",1999
"5327",96,2,"Cebolla",1998,10,"Cebolla North",-1.79999995231628,"PRISM_tmin_stable_4kmM2_199810_bil",13.8500003814697,"PRISM_tmax_stable_4kmM2_199810_bil",58.4799995422363,"PRISM_ppt_stable_4kmM3_199810_bil",1999
"5734",98,2,"Cebolla",1998,10,"Cebolla North",-1.79999995231628,"PRISM_tmin_stable_4kmM2_199810_bil",13.8500003814697,"PRISM_tmax_stable_4kmM2_199810_bil",58.4799995422363,"PRISM_ppt_stable_4kmM3_199810_bil",1999
"10946",606,5,"SouthBeaver",1998,10,"Site 5",-3.26999998092651,"PRISM_tmin_stable_4kmM2_199810_bil",14.1599998474121,"PRISM_tmax_stable_4kmM2_199810_bil",55.0999984741211,"PRISM_ppt_stable_4kmM3_199810_bil",1999
"11281",607,5,"SouthBeaver",1998,10,"Site 5",-3.39000010490417,"PRISM_tmin_stable_4kmM2_199810_bil",13.6499996185303,"PRISM_tmax_stable_4kmM2_199810_bil",55.060001373291,"PRISM_ppt_stable_4kmM3_199810_bil",1999
"12042",608,5,"SouthBeaver",1998,10,"Site 5",-3.39000010490417,"PRISM_tmin_stable_4kmM2_199810_bil",13.6499996185303,"PRISM_tmax_stable_4kmM2_199810_bil",55.060001373291,"PRISM_ppt_stable_4kmM3_199810_bil",1999
"12326",609,5,"SouthBeaver",1998,10,"Site 5",-3.39000010490417,"PRISM_tmin_stable_4kmM2_199810_bil",13.6499996185303,"PRISM_tmax_stable_4kmM2_199810_bil",55.060001373291,"PRISM_ppt_stable_4kmM3_199810_bil",1999
"13015",610,5,"SouthBeaver",1998,10,"Site 5",-3.39000010490417,"PRISM_tmin_stable_4kmM2_199810_bil",13.6499996185303,"PRISM_tmax_stable_4kmM2_199810_bil",55.060001373291,"PRISM_ppt_stable_4kmM3_199810_bil",1999
"764",8,15,"SouthBeaver",1998,10,"Site 15",-2.13000011444092,"PRISM_tmin_stable_4kmM2_199810_bil",12.7200002670288,"PRISM_tmax_stable_4kmM2_199810_bil",62.2599983215332,"PRISM_ppt_stable_4kmM3_199810_bil",1999
"9786",578,15,"SouthBeaver",1998,10,"Site 15",-2.13000011444092,"PRISM_tmin_stable_4kmM2_199810_bil",12.7200002670288,"PRISM_tmax_stable_4kmM2_199810_bil",62.2599983215332,"PRISM_ppt_stable_4kmM3_199810_bil",1999
"9937",581,15,"SouthBeaver",1998,10,"Site 15",-2.13000011444092,"PRISM_tmin_stable_4kmM2_199810_bil",12.7200002670288,"PRISM_tmax_stable_4kmM2_199810_bil",62.2599983215332,"PRISM_ppt_stable_4kmM3_199810_bil",1999
"14595",799,15,"SouthBeaver",1998,10,"Site 15",-2.13000011444092,"PRISM_tmin_stable_4kmM2_199810_bil",12.7200002670288,"PRISM_tmax_stable_4kmM2_199810_bil",62.2599983215332,"PRISM_ppt_stable_4kmM3_199810_bil",1999
"6731",300,19,"SouthBeaver",1998,10,"Site 19",-2.96000003814697,"PRISM_tmin_stable_4kmM2_199810_bil",13.2700004577637,"PRISM_tmax_stable_4kmM2_199810_bil",59.4099998474121,"PRISM_ppt_stable_4kmM3_199810_bil",1999
"7792",512,19,"SouthBeaver",1998,10,"Site 19",-2.96000003814697,"PRISM_tmin_stable_4kmM2_199810_bil",13.2700004577637,"PRISM_tmax_stable_4kmM2_199810_bil",59.4099998474121,"PRISM_ppt_stable_4kmM3_199810_bil",1999
"8278",513,19,"SouthBeaver",1998,10,"Site 19",-2.96000003814697,"PRISM_tmin_stable_4kmM2_199810_bil",13.2700004577637,"PRISM_tmax_stable_4kmM2_199810_bil",59.4099998474121,"PRISM_ppt_stable_4kmM3_199810_bil",1999
"8780",514,19,"SouthBeaver",1998,10,"Site 19",-2.96000003814697,"PRISM_tmin_stable_4kmM2_199810_bil",13.2700004577637,"PRISM_tmax_stable_4kmM2_199810_bil",59.4099998474121,"PRISM_ppt_stable_4kmM3_199810_bil",1999
"9253",515,19,"SouthBeaver",1998,10,"Site 19",-2.96000003814697,"PRISM_tmin_stable_4kmM2_199810_bil",13.2700004577637,"PRISM_tmax_stable_4kmM2_199810_bil",59.4099998474121,"PRISM_ppt_stable_4kmM3_199810_bil",1999
"6217",238,26,"SouthBeaver",1998,10,"Site 26",-2.96000003814697,"PRISM_tmin_stable_4kmM2_199810_bil",13.2700004577637,"PRISM_tmax_stable_4kmM2_199810_bil",59.4099998474121,"PRISM_ppt_stable_4kmM3_199810_bil",1999
"7322",480,26,"SouthBeaver",1998,10,"Site 26",-2.96000003814697,"PRISM_tmin_stable_4kmM2_199810_bil",13.2700004577637,"PRISM_tmax_stable_4kmM2_199810_bil",59.4099998474121,"PRISM_ppt_stable_4kmM3_199810_bil",1999
"10633",598,26,"SouthBeaver",1998,10,"Site 26",-2.96000003814697,"PRISM_tmin_stable_4kmM2_199810_bil",13.2700004577637,"PRISM_tmax_stable_4kmM2_199810_bil",59.4099998474121,"PRISM_ppt_stable_4kmM3_199810_bil",1999
"13696",611,26,"SouthBeaver",1998,10,"Site 26",-2.96000003814697,"PRISM_tmin_stable_4kmM2_199810_bil",13.2700004577637,"PRISM_tmax_stable_4kmM2_199810_bil",59.4099998474121,"PRISM_ppt_stable_4kmM3_199810_bil",1999
"14061",614,26,"SouthBeaver",1998,10,"Site 26",-2.96000003814697,"PRISM_tmin_stable_4kmM2_199810_bil",13.2700004577637,"PRISM_tmax_stable_4kmM2_199810_bil",59.4099998474121,"PRISM_ppt_stable_4kmM3_199810_bil",1999
"429",1,1,"Cebolla",1998,11,"Cebolla Mid",-7.90999984741211,"PRISM_tmin_stable_4kmM2_199811_bil",6.53000020980835,"PRISM_tmax_stable_4kmM2_199811_bil",19.1399993896484,"PRISM_ppt_stable_4kmM3_199811_bil",1999
"1951",22,1,"Cebolla",1998,11,"Cebolla Mid",-7.90999984741211,"PRISM_tmin_stable_4kmM2_199811_bil",6.53000020980835,"PRISM_tmax_stable_4kmM2_199811_bil",19.1399993896484,"PRISM_ppt_stable_4kmM3_199811_bil",1999
"2385",32,1,"Cebolla",1998,11,"Cebolla Mid",-7.90999984741211,"PRISM_tmin_stable_4kmM2_199811_bil",6.53000020980835,"PRISM_tmax_stable_4kmM2_199811_bil",19.1399993896484,"PRISM_ppt_stable_4kmM3_199811_bil",1999
"2914",42,1,"Cebolla",1998,11,"Cebolla Mid",-7.90999984741211,"PRISM_tmin_stable_4kmM2_199811_bil",6.53000020980835,"PRISM_tmax_stable_4kmM2_199811_bil",19.1399993896484,"PRISM_ppt_stable_4kmM3_199811_bil",1999
"3419",52,1,"Cebolla",1998,11,"Cebolla Mid",-7.90999984741211,"PRISM_tmin_stable_4kmM2_199811_bil",6.53000020980835,"PRISM_tmax_stable_4kmM2_199811_bil",19.1399993896484,"PRISM_ppt_stable_4kmM3_199811_bil",1999
"1387",16,2,"Cebolla",1998,11,"Cebolla North",-7.90999984741211,"PRISM_tmin_stable_4kmM2_199811_bil",6.53000020980835,"PRISM_tmax_stable_4kmM2_199811_bil",19.1399993896484,"PRISM_ppt_stable_4kmM3_199811_bil",1999
"3765",58,2,"Cebolla",1998,11,"Cebolla North",-7.90999984741211,"PRISM_tmin_stable_4kmM2_199811_bil",6.53000020980835,"PRISM_tmax_stable_4kmM2_199811_bil",19.1399993896484,"PRISM_ppt_stable_4kmM3_199811_bil",1999
"4021",89,2,"Cebolla",1998,11,"Cebolla North",-7.90999984741211,"PRISM_tmin_stable_4kmM2_199811_bil",6.53000020980835,"PRISM_tmax_stable_4kmM2_199811_bil",19.1399993896484,"PRISM_ppt_stable_4kmM3_199811_bil",1999
"4626",90,2,"Cebolla",1998,11,"Cebolla North",-7.90999984741211,"PRISM_tmin_stable_4kmM2_199811_bil",6.53000020980835,"PRISM_tmax_stable_4kmM2_199811_bil",19.1399993896484,"PRISM_ppt_stable_4kmM3_199811_bil",1999
"4993",96,2,"Cebolla",1998,11,"Cebolla North",-7.90999984741211,"PRISM_tmin_stable_4kmM2_199811_bil",6.53000020980835,"PRISM_tmax_stable_4kmM2_199811_bil",19.1399993896484,"PRISM_ppt_stable_4kmM3_199811_bil",1999
"5409",98,2,"Cebolla",1998,11,"Cebolla North",-7.90999984741211,"PRISM_tmin_stable_4kmM2_199811_bil",6.53000020980835,"PRISM_tmax_stable_4kmM2_199811_bil",19.1399993896484,"PRISM_ppt_stable_4kmM3_199811_bil",1999
"10976",606,5,"SouthBeaver",1998,11,"Site 5",-9.60999965667725,"PRISM_tmin_stable_4kmM2_199811_bil",5.15999984741211,"PRISM_tmax_stable_4kmM2_199811_bil",19.5699996948242,"PRISM_ppt_stable_4kmM3_199811_bil",1999
"11298",607,5,"SouthBeaver",1998,11,"Site 5",-9.86999988555908,"PRISM_tmin_stable_4kmM2_199811_bil",4.98999977111816,"PRISM_tmax_stable_4kmM2_199811_bil",20.8899993896484,"PRISM_ppt_stable_4kmM3_199811_bil",1999
"12072",608,5,"SouthBeaver",1998,11,"Site 5",-9.86999988555908,"PRISM_tmin_stable_4kmM2_199811_bil",4.98999977111816,"PRISM_tmax_stable_4kmM2_199811_bil",20.8899993896484,"PRISM_ppt_stable_4kmM3_199811_bil",1999
"12356",609,5,"SouthBeaver",1998,11,"Site 5",-9.86999988555908,"PRISM_tmin_stable_4kmM2_199811_bil",4.98999977111816,"PRISM_tmax_stable_4kmM2_199811_bil",20.8899993896484,"PRISM_ppt_stable_4kmM3_199811_bil",1999
"12813",610,5,"SouthBeaver",1998,11,"Site 5",-9.86999988555908,"PRISM_tmin_stable_4kmM2_199811_bil",4.98999977111816,"PRISM_tmax_stable_4kmM2_199811_bil",20.8899993896484,"PRISM_ppt_stable_4kmM3_199811_bil",1999
"673",8,15,"SouthBeaver",1998,11,"Site 15",-7.78999996185303,"PRISM_tmin_stable_4kmM2_199811_bil",5.98000001907349,"PRISM_tmax_stable_4kmM2_199811_bil",18.6800003051758,"PRISM_ppt_stable_4kmM3_199811_bil",1999
"9799",578,15,"SouthBeaver",1998,11,"Site 15",-7.78999996185303,"PRISM_tmin_stable_4kmM2_199811_bil",5.98000001907349,"PRISM_tmax_stable_4kmM2_199811_bil",18.6800003051758,"PRISM_ppt_stable_4kmM3_199811_bil",1999
"9967",581,15,"SouthBeaver",1998,11,"Site 15",-7.78999996185303,"PRISM_tmin_stable_4kmM2_199811_bil",5.98000001907349,"PRISM_tmax_stable_4kmM2_199811_bil",18.6800003051758,"PRISM_ppt_stable_4kmM3_199811_bil",1999
